id,dof,test error,skew,kurtosis,time
0.0,25.9999993847168,0.1949994887933378,0.04790312277627186,1.4920165881160337,0.042201995849609375
1.0,24.99999938714801,0.19494013311476757,0.06777688961864094,1.5390099216819904,0.03837084770202637
2.0,24.999999388517235,0.1964274342522669,0.06801611390301276,1.4089959839454558,0.04212450981140137
3.0,23.999999390826925,0.19636583396643506,0.08451952936677157,1.4436959147684627,0.03455376625061035
4.0,23.999999390076646,0.19678218336977837,0.023171051880331105,1.5683827107683683,0.0397489070892334
5.0,22.999999392374196,0.1969699124260953,0.034746665895587885,1.583083561192053,0.03474116325378418
6.0,22.999999394142876,0.1970646145931477,0.08910113426317404,1.4887328904994694,0.03525233268737793
7.0,21.999999395925926,0.1969329003147651,0.08259647364093886,1.4705873403045624,0.037767887115478516
8.0,21.999999398621608,0.1984810841680444,0.0614393642865665,1.477519944295401,0.030599594116210938
9.0,20.99999940037825,0.19844100289418143,0.060047430421041874,1.472690051648219,0.0376584529876709
10.0,20.99999940086546,0.19852621399012213,0.06596981169149117,1.5071846403540468,0.0274960994720459
11.0,19.999999402598057,0.19849368176741555,0.06478178681581878,1.5029730912978474,0.033782005310058594
12.0,29.999998932161166,0.19383322976847245,0.037605353973114694,1.7604866336992773,0.045046329498291016
13.0,28.999998935356388,0.19386829994596688,0.04436489357569029,1.793673621656649,0.05739116668701172
14.0,28.99999893863365,0.19519724311325978,0.05406135658600422,1.6503562970070096,0.04285478591918945
15.0,27.99999894158172,0.1952091614751698,0.057538389264514385,1.665361547744907,1.046330451965332
16.0,27.999998940937147,0.19572470181596874,-0.020185302302724726,1.8972619240647095,0.040155887603759766
17.0,26.999998943968414,0.19549667245466754,-0.029145615098601575,1.8664865207779942,0.050116539001464844
18.0,26.999998944708146,0.19589313561490201,0.022137144654244326,1.8676322429066614,0.03952980041503906
19.0,25.999998948102473,0.1952401109071362,0.00223049407890138,1.7534165971565105,0.035233259201049805
20.0,33.999998391007296,0.19315156510573994,-0.017942764174956462,1.3871792768533089,0.05445408821105957
21.0,32.999998396605775,0.1931694490382038,-0.021205499858730558,1.3743776939091799,0.05488920211791992
22.0,32.999998399201466,0.19453195094570533,0.0188354083285353,1.3082521782004521,0.050911664962768555
23.0,31.99999840426474,0.19459746651804152,0.009400266519807817,1.2751616519350417,0.04907965660095215
24.0,37.99999795415488,0.19577132531798108,0.10773062195308203,1.432990078570474,0.06581544876098633
25.0,36.99999795923269,0.19576308813506074,0.10912263412350239,1.4385329822750368,0.06752705574035645
26.0,36.99999796282272,0.19714916415823522,0.15415027499726094,1.3754912603245852,0.07448339462280273
27.0,35.9999979673667,0.19718027488995565,0.1501289015667277,1.3599604724882184,0.06694746017456055
28.0,31.999998659267924,0.19994652752222097,0.03743588911507424,1.905351822743019,0.05506563186645508
29.0,30.99999866254415,0.19974262006708018,0.029082383089956657,1.8797439822034363,0.05283856391906738
30.0,30.999998663536186,0.19967083946335326,0.09441099468183145,1.918091779910431,0.05357098579406738
31.0,29.999998666952195,0.19890019227211547,0.07417869534340701,1.8135517868391915,0.04432392120361328
32.0,25.999999123648056,0.20403242957377102,0.12417406304558395,1.4565504563254281,0.03717303276062012
33.0,24.999999125405918,0.20389050543904277,0.12092888176787037,1.4496882434134184,0.03621792793273926
34.0,24.999999125841576,0.20409491500056695,0.12887563580608644,1.4870924719651795,0.03412008285522461
35.0,23.999999127576302,0.2039648976570883,0.12578214830404322,1.4801442205157374,0.03235316276550293
36.0,41.999997232281885,0.1952291957099841,0.12427074114992809,1.3914540383945404,0.06698775291442871
37.0,40.99999723777673,0.19523395290852308,0.1237097089139233,1.3891693802369653,0.06645607948303223
38.0,40.999997242422104,0.19691473261511813,0.16905363128925283,1.3307052353101998,0.06580257415771484
39.0,39.99999724743652,0.19697434589008883,0.16319196653736906,1.3083114690400794,0.06443476676940918
40.0,35.99999794038261,0.2002856898117689,0.04251532758398688,1.8041212880911264,0.06551432609558105
41.0,34.99999794397483,0.20012730508338053,0.03439016474603348,1.7754497151563982,0.05885934829711914
42.0,34.9999979464109,0.19999329645155728,0.1025998741053595,1.8192237368379454,0.05634450912475586
43.0,33.99999795047468,0.1993928505585894,0.08360491675655386,1.704417195752745,0.047144174575805664
44.0,29.999998454783057,0.20425156508966963,0.14164420934500274,1.4194013053209185,0.04357099533081055
45.0,28.999998456628433,0.20401711001385978,0.1364279686327078,1.403833504906003,0.047920942306518555
46.0,28.999998466417374,0.20436040553242485,0.14988861629653072,1.4708084306348965,0.047348737716674805
47.0,27.99999846829582,0.20414014961733912,0.14474399167648253,1.4549870583250124,0.03961801528930664
48.0,45.999995659058634,0.19505006787173107,0.12067711015930234,1.3735766707539439,0.07586479187011719
49.0,44.99999566496878,0.19504779327515914,0.1209476176315283,1.3746444310606725,0.07276344299316406
50.0,44.99999567004134,0.19683932430616205,0.16854910724587577,1.2981977782641652,0.07150959968566895
51.0,43.99999567543642,0.1968952763340914,0.16295126375409055,1.2775093081216395,0.07515645027160645
52.0,39.99999637324311,0.19992959534614554,0.030170907999075822,1.7506133766759895,0.0698845386505127
53.0,38.99999637723927,0.19977206646714543,0.02145760268222994,1.7204119622475735,0.0623471736907959
54.0,38.99999638986506,0.1997154716908349,0.09518331618054086,1.776548272105365,0.0816185474395752
55.0,37.99999639370405,0.19911802841435952,0.07307711457221973,1.651049009959717,0.07683205604553223
56.0,33.999997151007705,0.2041873723075911,0.1275426464203823,1.3543496870380851,0.04761695861816406
57.0,32.999997153441576,0.20393986780926743,0.12076054366582377,1.3349697669308718,0.04896807670593262
0.0,22.011786947251736,0.19594021861986158,0.09105961566386808,1.2286516500094793,0.0344395637512207
1.0,21.010398863468524,0.1959748895748359,0.11896221958900811,1.2708009757512846,0.03430008888244629
2.0,21.00811236271668,0.19729790296491556,0.0998970549887848,1.135615098705446,0.035318613052368164
3.0,20.01440436313685,0.1973278622723957,0.12633924001036048,1.1692960576385634,0.03248119354248047
4.0,20.008045919711122,0.19856361555370827,0.053261455055333355,1.253000067135348,0.03301239013671875
5.0,19.01201743294065,0.1990702325496651,0.07468231753756448,1.2644337691103855,0.03328251838684082
6.0,19.007348840937045,0.19878873707130224,0.11835215685381462,1.1725690436668277,0.03405284881591797
7.0,18.006659862796422,0.1987964382155333,0.11834931597186524,1.1718961318430514,0.030713319778442383
8.0,18.012019240139246,0.20008861222947055,0.0993061650445626,1.1277815379847498,0.04340720176696777
9.0,17.008950233595055,0.20027412427619623,0.10421684242804806,1.1355506911975448,0.02799844741821289
10.0,17.01066926018588,0.20012968934629963,0.10182054423241503,1.1458268345700011,0.0276796817779541
11.0,16.00863378503084,0.20032254838572522,0.10710353500321404,1.1548287186281918,0.032747507095336914
12.0,24.659239980760926,0.19545311460971612,0.07781617480704085,1.374742524615347,0.07101130485534668
13.0,23.65975525124352,0.19553548909597857,0.09352959093355366,1.4193328937943095,0.03889894485473633
14.0,23.667081573352377,0.19672044131162814,0.08367873590605565,1.2682058695540137,0.11024975776672363
15.0,22.667688962792376,0.19677885571846937,0.09724603229060468,1.3005400164105048,0.04009509086608887
16.0,22.68293400674782,0.19714825215233184,0.02230206020324662,1.464702665300833,0.04366898536682129
17.0,21.683346209992514,0.19717403952951024,0.023134452619869194,1.4656123586104357,0.039327144622802734
18.0,21.695748575832916,0.19722867830128246,0.06666601565084124,1.423909840977858,0.0353388786315918
19.0,20.697226171795258,0.19676699706421055,0.05288421335211163,1.3733997511145395,0.05138349533081055
20.0,27.389383628911936,0.19402274756779384,0.0566332577148555,1.4142144179693377,0.049585819244384766
21.0,26.395422827322275,0.19402345432183596,0.05400016733035203,1.4041243398745804,0.04726910591125488
22.0,26.399869825754596,0.19519726683245578,0.07599820194403323,1.3242438520768829,0.0526585578918457
23.0,25.406270678573236,0.19521814327307493,0.06810214970842612,1.3010526350436846,0.06146073341369629
24.0,30.155085165261404,0.19680511505642764,0.15207933934267637,1.4431955241258372,0.060053110122680664
25.0,29.16333672076179,0.19680010876939713,0.15518659450244787,1.449253191730449,0.06060004234313965
26.0,29.164642802791253,0.19786316050844854,0.1811380502034262,1.3734228802344521,0.06588149070739746
27.0,28.172773956153705,0.19786226320782646,0.1793454030605041,1.36625029013923,0.06534814834594727
28.0,25.433187689087305,0.20049376752570314,0.07117614522075227,1.5212816372740336,0.047843217849731445
29.0,24.434223627653775,0.20052140379245956,0.07191841659256587,1.5209018820123346,0.04757547378540039
30.0,24.446700679864474,0.20022886311351965,0.12630740054724116,1.50727450460914,0.046002864837646484
31.0,23.45134104359778,0.19961176424988694,0.11095026686510905,1.4568461401963493,0.04259514808654785
32.0,20.741687618337615,0.20373720978821186,0.16614577696854183,1.2103911061496744,0.03458261489868164
33.0,19.742265732960696,0.20384687043094282,0.16781472249152904,1.2098243476579364,0.038661956787109375
34.0,19.741439292825063,0.20377700032697627,0.16848413900324188,1.228903987850546,0.04111027717590332
35.0,18.74211766787519,0.20389565889914696,0.17041863196384457,1.2290476468872544,0.03278851509094238
36.0,32.90276647044521,0.19561223329564892,0.1687558862185532,1.4630322997407932,0.06507086753845215
37.0,31.91213501870186,0.19560863130386735,0.1686276128423246,1.4605338066008864,0.07022261619567871
38.0,31.914742921574586,0.19682771645467279,0.19810585091943503,1.3908849900196394,0.06549525260925293
39.0,30.924098860097068,0.19682869514350315,0.19300919069601763,1.374052006631402,0.06200528144836426
40.0,28.17993767826966,0.1999760868598766,0.06527504439395362,1.5274224254220572,0.06569862365722656
41.0,27.182228035034395,0.1999515112667165,0.06423045949775263,1.5232845188594961,0.052924394607543945
42.0,27.19747392798881,0.19971813032326316,0.12385060040320504,1.5265401183658458,0.05272388458251953
43.0,26.20363981682263,0.19905790003796425,0.10863157476227302,1.4666209359678009,0.049939632415771484
44.0,23.488233136221847,0.2034317701198288,0.16553610064627264,1.2529055537282359,0.040822744369506836
45.0,22.491867436183675,0.20336053085285827,0.16374852765035233,1.2484426529385306,0.04568076133728027
46.0,22.48795982494981,0.20355539525504787,0.17117178586940396,1.2908448348566122,0.04700613021850586
47.0,21.491428016382553,0.203500510836914,0.1696828367317412,1.28679871619656,0.036452293395996094
48.0,35.703941599341945,0.19570922779106278,0.16539531961011494,1.463241652319934,0.07494378089904785
49.0,34.71433650079717,0.19570855496205009,0.16641875954008606,1.4638366284948567,0.07443356513977051
50.0,34.70660523492404,0.19705527200277392,0.19493018282918162,1.3849749876477038,0.07878303527832031
51.0,33.71990071204076,0.1970672911144014,0.19081504631081544,1.3707502745745934,0.07308793067932129
52.0,30.979184911366076,0.20034168311661793,0.053928126803863684,1.465108603989818,0.061669111251831055
53.0,29.983537770916538,0.200377231652903,0.05475699942626891,1.464639501602246,0.08315515518188477
54.0,30.009759232731444,0.20021990857105962,0.11931207938722552,1.4687920207800707,0.07683348655700684
55.0,29.01499411033304,0.19965433774366295,0.10398085117396189,1.4066798789741917,0.05966806411743164
56.0,26.30460341882455,0.2039883990806052,0.15883924348053002,1.200966601004553,0.04976153373718262
57.0,25.308686194342044,0.20393902184127063,0.15740766833064027,1.196698292214597,0.04687213897705078
