id,dof,test error,skew,kurtosis,time
0.0,25.99999916401741,0.25842214369342703,0.01220553197126068,1.7735129038876893,0.082672119140625
1.0,24.999999168103777,0.2577678381923366,0.012441412662589357,1.8089865304266288,0.050943613052368164
2.0,24.999999171063966,0.2592013960262926,0.03341732215735359,1.7605939574196494,0.046889543533325195
3.0,23.99999917498633,0.2585902052284861,0.03255859184386941,1.788445884201674,0.05307173728942871
4.0,23.999999173887637,0.2644571505461323,0.06149065511834412,2.0296585241213503,0.06374335289001465
5.0,22.999999177803915,0.2635041025749205,0.06928941821830287,2.0668429312132304,0.050502777099609375
6.0,22.999999181387707,0.2622579994896368,0.16172804570143737,2.0331911846757578,0.05156302452087402
7.0,21.99999918396254,0.2622310852731503,0.1615730806857678,2.0345764240025046,0.0635371208190918
8.0,21.999999188901935,0.2622087759555979,0.14923223814661551,2.0213455419656636,0.046941280364990234
9.0,20.99999919089951,0.26177032812072637,0.1458965883673081,2.042838142993719,0.07883667945861816
10.0,20.999999191195656,0.26216429007941766,0.14884834766237418,2.008291461241309,0.0642099380493164
11.0,19.9999991931889,0.26174021064618197,0.14566448281601838,2.0314915458732656,0.046497344970703125
12.0,29.999998550440733,0.25542078579394567,-0.06014388103955491,1.714349924753554,0.09127235412597656
13.0,28.99999855656399,0.25492898471756087,-0.06510247982664571,1.7214912046409419,0.07686352729797363
14.0,28.999998561369644,0.2564488470265874,-0.04016143726780619,1.6790027201655375,0.05600547790527344
15.0,27.999998567245676,0.25600514793604384,-0.04539920113517756,1.6829134409797444,0.05045723915100098
16.0,27.999998565217915,0.2591221165158008,-0.06227854911428562,1.7991167727177952,0.07286286354064941
17.0,26.99999857129555,0.2591200021657826,-0.06226885446525835,1.7991492879333402,0.04143333435058594
18.0,26.999998573503134,0.25647699234044924,0.020496809469263844,1.8028193089172886,0.07643890380859375
19.0,25.999998581424382,0.2572131535725951,0.025942023488446788,1.7860406498272923,0.04377436637878418
20.0,33.99999789905414,0.25194520489163014,-0.1492461601766251,1.7669898515647615,0.12070226669311523
