id,dof,test error,skew,kurtosis,time
0.0,25.99999959011697,0.13357358844641448,-0.5841310877156235,5.240637552947563,0.09177470207214355
1.0,24.999999591312733,0.13529112900962456,-0.5872086746123886,4.996933744012082,0.04989290237426758
2.0,24.99999959171256,0.13462672448573146,-0.5818816177414009,5.13586971573684,0.06685400009155273
3.0,23.999999592810596,0.13606630860027433,-0.590842685800931,4.950756513523393,0.07010078430175781
4.0,23.99999959315126,0.13900338373783472,-0.6072611445996249,4.505811181287196,0.07366204261779785
5.0,22.99999959426492,0.14126228896011964,-0.6105286105329866,4.27987643158602,0.07119965553283691
6.0,22.999999594346008,0.13903194906578828,-0.6793825874560238,4.494178594223097,0.07550358772277832
7.0,21.99999959543001,0.14015552822737587,-0.6705752066418443,4.384659534075857,0.06287431716918945
8.0,21.999999595537567,0.13887488364659226,-0.6791231782012915,4.479272192717714,0.05120563507080078
9.0,20.999999596619066,0.1399998917801548,-0.6702799676177138,4.369977334171071,0.07290482521057129
10.0,20.9999995995034,0.13684293205719228,-0.7388413219271082,5.022135245590066,0.05182933807373047
11.0,19.999999600695116,0.13819852020174084,-0.7242257358006787,4.887272026224209,0.05810284614562988
12.0,29.999999202667624,0.13424328818626258,-0.5324167041387925,5.186636805378784,0.12002229690551758
13.0,28.999999204042865,0.13599972773587934,-0.5306215086273228,4.941188426743544,0.08589863777160645
14.0,28.999999204953422,0.1351110133381875,-0.5334537588774463,5.101812857802887,0.10681319236755371
15.0,27.999999206241046,0.136563640646275,-0.5365898225704885,4.916714337351601,0.06157517433166504
16.0,27.999999206531687,0.14009696070563282,-0.5094835516726401,4.409983779048789,0.058382511138916016
17.0,26.999999207809786,0.14199840934528446,-0.5132517650659795,4.223934291868401,0.0645294189453125
18.0,26.99999920748796,0.14020129976768717,-0.560312715472689,4.363396023150151,0.09551310539245605
19.0,25.99999920865826,0.14091648456610542,-0.5569034041174352,4.297799167833222,0.07929730415344238
20.0,25.999999209380317,0.13999504900593193,-0.5619169011394749,4.342819541283266,0.07047867774963379
21.0,24.999999210548342,0.14071370888536608,-0.558478813040838,4.2772943200352,0.08465170860290527
22.0,24.99999921635574,0.1383112534949837,-0.6198367457135536,4.8947506864248025,0.060211896896362305
23.0,23.999999217626122,0.1393671297270481,-0.611389894647132,4.792901669628857,0.10849499702453613
24.0,33.99999908338833,0.13304244706283802,-0.8225596484046391,5.909457333341511,0.1308608055114746
25.0,32.999999084883974,0.13447108880018577,-0.8122494525261988,5.702911633860884,0.13853836059570312
26.0,32.99999908573565,0.13381929418659472,-0.8237352985185799,5.8435242517152695,0.13755226135253906
27.0,31.999999087129638,0.13499070263449017,-0.819451455895823,5.69299392114463,0.12972021102905273
28.0,31.999999089913167,0.13746185983594017,-0.6711957962421647,5.281850210710061,0.08073759078979492
29.0,30.999999091273324,0.13916404398749577,-0.6714840809449687,5.104359353559122,0.12958359718322754
30.0,30.999999090991828,0.13735169862341332,-0.725395345575114,5.30583037544695,0.061241865158081055
31.0,29.999999092220122,0.13796623262696392,-0.7207580541108062,5.240772814548654,0.11761617660522461
32.0,29.99999909289909,0.13717107940452963,-0.7253475849114669,5.280443889588282,0.11689949035644531
33.0,28.999999094125446,0.1377888071575014,-0.7206865853602054,5.215461088556356,0.1116783618927002
34.0,28.9999991005891,0.13510577574489196,-0.8304902593694244,6.16330925689323,0.11043524742126465
35.0,27.999999101935753,0.13605342832211176,-0.8200702339533733,6.054448317599567,0.08759617805480957
36.0,37.999998655826076,0.13068486729225445,-0.9560833132820435,6.777730322550081,0.08923578262329102
37.0,36.99999865982374,0.13120198182296622,-0.9437617435913397,6.678426083148713,0.1686856746673584
38.0,36.99999865935452,0.13155667669465956,-0.9685193798940209,6.683102808026701,0.08625173568725586
39.0,35.99999866302039,0.13185350015426717,-0.9627673014020398,6.632683623012383,0.11630439758300781
40.0,41.99999779694752,0.1293062886656997,-0.90572178275146,5.659884682726251,0.17203259468078613
