id,dof,test error,skew,kurtosis,time
0.0,25.999999506262448,0.16007625197968514,0.06222624409136071,0.9796002110936914,0.04465222358703613
1.0,24.99999950792206,0.16084988535589928,0.10983662623000351,1.0875850276448276,0.044983625411987305
2.0,24.999999508824164,0.16153734460661293,0.09155779400478166,0.9732406822378996,0.04683995246887207
3.0,23.999999510348143,0.1621735020785913,0.13403322841803117,1.0674784203329812,0.045334577560424805
4.0,23.999999510133463,0.16202247625794575,0.12697415893886185,0.996144539947077,0.0434722900390625
5.0,22.99999951165249,0.1629825946174033,0.16576780762151552,1.07413330077343,0.03965353965759277
6.0,22.999999512512478,0.1615520050281378,0.23752761544417378,1.091623675421812,0.03946495056152344
7.0,21.99999951386305,0.16154090118766146,0.2372416908200673,1.0906504567603381,0.03195357322692871
8.0,21.999999514598493,0.16158103552068057,0.23710160729442847,1.0918426002714297,0.03295564651489258
9.0,20.99999951593164,0.16157394774410322,0.23691860597535436,1.0912172757800143,0.030825376510620117
10.0,20.999999520922753,0.16247731841324828,0.1793402775675509,1.1372416923742943,0.02956986427307129
11.0,19.999999522403826,0.16283714251685238,0.18888131995268223,1.1718861511395833,0.03391098976135254
12.0,29.99999897613586,0.1610597992652291,0.016215697530471498,1.1456164696944873,0.04881620407104492
13.0,28.999998978093533,0.1617403463976569,0.0472681051117967,1.2304624569410176,0.04606509208679199
14.0,28.99999898008158,0.16240685080840098,0.04762379399727009,1.1291977561039683,0.05585050582885742
15.0,27.999998981897143,0.16292163002239465,0.07305063433615815,1.1971917589422247,0.05327320098876953
16.0,27.99999898188181,0.16348893046177326,0.06657144732509865,1.263640869944175,0.04753470420837402
17.0,26.999998983631738,0.16384893519638338,0.07867220220728852,1.291137918365762,0.04809284210205078
18.0,26.999998983947545,0.1630931034062248,0.14625676866706722,1.3625139415626704,0.046343088150024414
19.0,25.99999898549354,0.16234089126657927,0.12941728373147215,1.305065704685883,0.04250931739807129
20.0,25.999998987546135,0.16317530905330416,0.145674169340328,1.3592250708802274,0.0399785041809082
21.0,24.99999898906314,0.16243425268222939,0.12899808029983545,1.3019926670558997,0.03909778594970703
22.0,24.999998997522084,0.16469523011849718,0.09047575565992645,1.3934651710331147,0.040341854095458984
23.0,23.999998999216718,0.16444967293799867,0.08531307184458947,1.3725876753556996,0.0357968807220459
24.0,33.99999880319864,0.16459987317046015,0.23226256542970594,1.212428267735488,0.059731483459472656
25.0,32.99999880543972,0.16516667713271185,0.2607914353618386,1.3192191201171566,0.0553281307220459
26.0,32.99999880720618,0.1659853617854568,0.2652098740438295,1.2172110551807487,0.05947279930114746
27.0,31.999998809293217,0.166419835182337,0.28920019395888424,1.3053983663473199,0.051378726959228516
28.0,31.999998815344167,0.16366217417208892,0.18877861184387848,1.4908143746789984,0.05892777442932129
29.0,30.999998817239188,0.16401825112535867,0.2015356300078953,1.5270336408214495,0.058706045150756836
30.0,30.99999881756864,0.16279589879285372,0.27871103776302664,1.6236858932723255,0.05049920082092285
31.0,29.999998819157017,0.16212892428260048,0.2652157642062948,1.5624524313135444,0.04881644248962402
32.0,29.999998821372646,0.1628992375006879,0.27730288945060894,1.6195722348684782,0.048699140548706055
33.0,28.999998822929143,0.16224392088334028,0.26395353744619454,1.558656972208719,0.04444265365600586
34.0,28.99999883225083,0.16369577579019687,0.25736041522432124,1.702146067035481,0.05707979202270508
35.0,27.999998834001175,0.16348718126181183,0.2534378200100069,1.6800652116086745,0.04974961280822754
36.0,37.99999823468125,0.15845521292336495,0.21776601369862592,1.0657812752988338,0.06843400001525879
37.0,36.999998240134495,0.15859403450139659,0.22667781258882902,1.1094438660918824,0.0640561580657959
38.0,36.99999824043404,0.1601762528325157,0.26660526241954496,1.1060390104462678,0.06641983985900879
39.0,35.9999982453988,0.1602146782494464,0.2695774642867299,1.119780812775442,0.07115745544433594
40.0,41.99999761562134,0.15527829327545845,0.24572435867812698,0.866964588732841,0.08148694038391113
41.0,40.999997621583965,0.15535448024989515,0.2516343322986041,0.8933907719963123,0.07255101203918457
42.0,40.99999762204773,0.1570817281988056,0.29877523275595746,0.9419098911346189,0.07122302055358887
