id,dof,test error,skew,kurtosis,time
23.0,31.999997920024715,0.2525841473421161,0.10916004648549338,1.7302856809636866,0.04696965217590332
13.0,28.99999855656399,0.25492898471756087,0.06510247982664571,1.7214912046409419,0.05129814147949219
1.0,24.999999168103777,0.2577678381923366,-0.012441412662589357,1.8089865304266288,0.043070316314697266
43.0,39.9999967117336,0.2535139178690186,0.06601793505514864,2.0931517335950103,0.08297181129455566
37.0,36.99999738014532,0.24691347993041712,0.19799770930834282,2.2620967436510897,0.055196285247802734
23.0,25.362199793642553,0.251160506425467,-0.005078718878872195,1.6247559231449218,0.05053567886352539
13.0,23.627502664973996,0.25532472903167114,-0.04910152581632962,1.4970401880051822,0.05463099479675293
1.0,21.001681034350888,0.2571936420207347,-0.11364743923361464,1.4766962964319674,0.04537177085876465
43.0,30.882872521087048,0.24784523759201452,-0.006599259417475036,2.0970529047090842,0.05220460891723633
37.0,29.12538785713837,0.2454898044588304,0.07245892492641653,2.064464572581347,0.0511469841003418
