id,dof,test error,skew,kurtosis,time
23.0,31.99999840426474,0.19459746651804152,-0.009400266519807817,1.2751616519350417,0.04706716537475586
13.0,28.999998935356388,0.19386829994596688,-0.04436489357569029,1.793673621656649,0.04584908485412598
1.0,24.99999938714801,0.19494013311476757,-0.06777688961864094,1.5390099216819904,0.03885006904602051
43.0,39.99999724743652,0.19697434589008883,-0.16319196653736906,1.3083114690400794,0.06312775611877441
37.0,36.99999795923269,0.19576308813506074,-0.10912263412350239,1.4385329822750368,0.05684542655944824
23.0,25.406270678573236,0.19521814327307493,-0.06810214970842612,1.3010526350436846,0.047467947006225586
13.0,23.65975525124352,0.19553548909597857,-0.09352959093355366,1.4193328937943095,0.045119285583496094
1.0,21.010398863468524,0.1959748895748359,-0.11896221958900811,1.2708009757512846,0.038870811462402344
43.0,30.924098860097068,0.19682869514350315,-0.19300919069601763,1.374052006631402,0.0610504150390625
37.0,29.16333672076179,0.19680010876939713,-0.15518659450244787,1.449253191730449,0.05740618705749512
