,,,4,6,9,13,18,24,31,39
0,Life expectancy,CO2 emissions per capita,0.9362718871406247,0.7855577800028333,0.6641904253719703,0.6145911014817234,0.570013195971167,0.5403761953347157,0.49888122719356404,0.46409315015044733
0,Life expectancy,Daily calorie supply per person,0.34133498279069535,0.22937848679314174,0.14933232591374127,0.08043878794524867,0.030920947778727628,0.011497019467168712,0.0007465019924159975,0.0
0,Life expectancy,GDP per capita,0.09908921940543897,0.02706658563361871,0.007513137389397856,0.0,0.0,0.0,8.881784197001252e-16,0.0
0,Life expectancy,"Measles, first dose (MCV1)",0.47961838429927495,0.4307440956587837,0.4364928577385121,0.39874033873716425,0.36814606555464974,0.3403828326078603,0.31559495261895376,0.28021226274974464
0,Life expectancy,Polio (Pol3),0.4958422567336658,0.4503777919972726,0.4094823287440987,0.375049865885694,0.36012072568436393,0.3492467131909749,0.3360809373064222,0.3129209688968385
0,Life expectancy,Tetanus (DTP3),0.4645369797869445,0.40838753778786013,0.4142442611767298,0.396441965665158,0.3651478078286785,0.3569094128293965,0.34029031247715374,0.31375464889143456
0,Life expectancy,Military expenditure (% of GDP),0.1901184929501197,0.13265790230816782,0.09623994739745659,0.05804282587020672,0.040830038135012625,0.014973078341250645,0.015656093116067304,0.011912676920908681
0,Life expectancy,Political regime,,,,,,,,
0,Life expectancy,"Population, total",0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0
0,Life expectancy,Share of the population using the Internet,0.771413081493194,0.7306935497092195,0.7224373275774482,0.7072806931853172,0.6507398016175029,0.6018700080034131,0.5611859626599129,0.5133361979455913
0,Life expectancy,Share of the population using at least basic sanitation,1.1503093157110569,1.0515592089416705,1.0165895240897829,0.9416946547106718,0.8992813190374706,0.8329504489565005,0.7794657775798233,0.7462785184335867
0,Life expectancy,Share of the labor force employed in agriculture,0.9700137318421783,0.8811891124371488,0.7684047318121688,0.6910678250317931,0.6806907969101416,0.6729634904400267,0.6521908789939287,0.6375467495607061
